Date,ITCRM ,ITCRB Brasil,ITCRB Estados Unidos
2010-11-30,124.236,168.5015,96.4473646
2010-12-01,124.503,168.863624,96.2864586
2010-12-02,124.734,169.085019,96.1739983
2010-12-03,125.568,170.666493,96.085769
2010-12-04,125.526,170.608157,96.0458849
2010-12-05,125.485,170.54984,96.0060173
2010-12-06,125.457,171.03955,95.9661663
2010-12-07,125.462,171.011628,95.9263319
2010-12-08,125.42,170.953174,95.886514
2010-12-09,124.304,167.853671,95.8226184
2010-12-10,124.128,167.330186,95.7346751
2010-12-11,124.087,167.27299,95.6949367
2010-12-12,124.046,167.215814,95.6552149
2010-12-13,124.684,168.391407,95.5674011
2010-12-14,125.011,169.072396,95.5517764
2010-12-15,124.403,168.308785,95.5121139
2010-12-16,124.259,168.263923,95.4964922
2010-12-17,123.656,166.839556,95.4328384
2010-12-18,123.615,166.782528,95.3932253
2010-12-19,123.575,166.725519,95.3536287
2010-12-20,123.664,167.302984,95.3140485
2010-12-21,123.977,168.317663,95.2505103
2010-12-22,123.926,168.237573,95.1870084
2010-12-23,124.092,168.424225,95.2912247
2010-12-24,124.051,168.366655,95.2516704
2010-12-25,124.01,168.309104,95.2121325
2010-12-26,123.97,168.251574,95.1726111
2010-12-27,124.364,169.175884,95.2765948
2010-12-28,124.3,168.83073,95.165332
2010-12-29,124.652,169.871843,95.0541451
2010-12-30,125.209,171.403385,94.9669191
2010-12-31,125.461,171.396359,94.9274994
2011-01-01,125.437,171.38156,94.9039053
2011-01-02,125.414,171.366762,94.880317
2011-01-03,125.714,172.478964,94.7851626
2011-01-04,124.874,171.21826,94.7616038
2011-01-05,123.999,169.770436,94.7142054
2011-01-06,123.351,168.59815,94.6906642
2011-01-07,123.262,168.778196,94.8101306
2011-01-08,123.239,168.763623,94.7865657
2011-01-09,123.216,168.749051,94.7630065
2011-01-10,123.174,168.614486,94.7394533
2011-01-11,123.294,168.619961,94.7159058
2011-01-12,123.928,169.747549,94.6447562
2011-01-13,124.691,170.547099,94.6212324
2011-01-14,124.247,168.87642,94.6452987
2011-01-15,124.224,168.861839,94.6217747
2011-01-16,124.201,168.847259,94.5982565
2011-01-17,124.221,169.226628,94.5985186
2011-01-18,124.603,169.82659,94.6700804
2011-01-19,124.918,170.238266,94.6465502
2011-01-20,124.817,170.447693,94.6230259
2011-01-21,125.057,170.28014,94.5995074
2011-01-22,125.034,170.265438,94.5759947
2011-01-23,125.011,170.250737,94.5524879
2011-01-24,125.225,170.413202,94.5764532
2011-01-25,125.339,170.653173,94.6715824
2011-01-26,125.481,170.709893,94.6480518
2011-01-27,125.452,170.063909,94.7431042
2011-01-28,125.257,169.698016,94.8618131
2011-01-29,125.234,169.683364,94.8382352
2011-01-30,125.21,169.668713,94.8146633
2011-01-31,125.875,170.965827,94.9569401
2011-02-01,126.645,172.215663,94.9551553
2011-02-02,126.683,172.107546,95.1191186
2011-02-03,126.28,171.695916,95.0462592
2011-02-04,125.999,171.190409,95.0680978
2011-02-05,125.988,171.173582,95.0425977
2011-02-06,125.976,171.156756,95.0171044
2011-02-07,125.927,170.847797,95.0389128
2011-02-08,126.435,172.150657,94.9661383
2011-02-09,126.577,172.517011,94.9406656
2011-02-10,126.217,171.760619,94.9860848
2011-02-11,126.125,172.241733,95.0078507
2011-02-12,126.113,172.224803,94.9823668
2011-02-13,126.101,172.207874,94.9568896
2011-02-14,126.099,172.089094,94.9550224
2011-02-15,126.103,172.023611,94.976746
2011-02-16,126.06,171.653782,94.9040896
2011-02-17,126.542,172.536412,94.9022175
2011-02-18,126.761,172.500131,94.9003396
2011-02-19,126.749,172.483175,94.8748845
2011-02-20,126.737,172.466221,94.8494362
2011-02-21,126.707,172.070934,94.894671
2011-02-22,126.503,171.950965,94.8692174
2011-02-23,126.54,171.555448,94.8673167
2011-02-24,126.894,172.578767,94.8183306
2011-02-25,126.963,172.781248,94.816431
2011-02-26,126.951,172.764264,94.7909984
2011-02-27,126.939,172.747282,94.7655726
2011-02-28,127.089,172.835576,94.7636681
2011-03-01,127.026,172.54752,94.7227447
2011-03-02,127.162,172.818145,94.6348679
2011-03-03,127.31,173.132115,94.5470668
2011-03-04,127.691,174.273199,94.5062427
2011-03-05,127.606,174.169942,94.4419957
2011-03-06,127.521,174.066746,94.3777924
2011-03-07,127.436,173.963611,94.3136327
2011-03-08,127.351,173.860537,94.2495166
2011-03-09,126.891,172.803695,94.2555574
2011-03-10,126.268,171.887957,94.1447704
2011-03-11,126.175,171.18405,94.0107512
2011-03-12,126.091,171.082624,93.946841
2011-03-13,126.007,170.981257,93.8829743
2011-03-14,126.207,171.014799,93.8424427
2011-03-15,126.129,170.940723,93.8950265
2011-03-16,126.048,171.523611,93.9242354
2011-03-17,125.648,169.012127,93.8836283
2011-03-18,126.327,170.490333,93.8198046
2011-03-19,126.243,170.389317,93.7560242
2011-03-20,126.159,170.288361,93.6922872
2011-03-21,126.524,170.896202,93.6749558
2011-03-22,126.411,170.642245,93.6344393
2011-03-23,126.279,171.12692,93.5707849
2011-03-24,126.195,171.025527,93.5071738
2011-03-25,126.111,170.924194,93.443606
2011-03-26,126.027,170.822921,93.3800814
2011-03-27,125.943,170.721708,93.3166
2011-03-28,125.769,170.55078,93.2993038
2011-03-29,125.965,171.401701,93.3050433
2011-03-30,126.689,173.622232,93.310732
2011-03-31,127.141,174.331532,93.3393938
2011-04-01,127.436,175.478937,93.274223
2011-04-02,127.349,175.37388,93.2090976
2011-04-03,127.262,175.268886,93.1440177
2011-04-04,127.157,175.272925,93.0330637
2011-04-05,127.329,175.712027,93.0139943
2011-04-06,127.37,175.062703,92.9490506
2011-04-07,128.009,177.891322,92.8612406
2011-04-08,128.594,179.303201,92.7277164
2011-04-09,128.506,179.195855,92.6629726
2011-04-10,128.418,179.088573,92.5982741
2011-04-11,128.076,177.939981,92.5336207
2011-04-12,127.927,177.123255,92.5831717
2011-04-13,127.783,176.814461,92.5869766
2011-04-14,128.469,178.298514,92.7275309
2011-04-15,128.614,178.979421,92.7311395
2011-04-16,128.526,178.872269,92.6663933
2011-04-17,128.438,178.765181,92.6016924
2011-04-18,127.611,177.348359,92.6279821
2011-04-19,128.251,178.791732,92.608749
2011-04-20,128.64,178.782189,92.6122022
2011-04-21,128.552,178.675154,92.5475391
2011-04-22,128.464,178.568184,92.4829211
2011-04-23,128.377,178.461278,92.4183482
2011-04-24,128.289,178.354436,92.3538205
2011-04-25,128.568,178.480648,92.3572142
2011-04-26,128.993,179.490197,92.2927291
2011-04-27,129.135,179.182711,92.2960708
2011-04-28,128.531,176.64911,92.1187378
2011-04-29,129.135,178.60116,92.0544192
2011-04-30,129.046,178.494234,91.9901456
2011-05-01,128.989,178.42191,91.9483826
2011-05-02,128.829,177.965838,91.8841124
2011-05-03,128.101,175.849051,91.8198816
2011-05-04,127.699,174.537295,91.8007016
2011-05-05,126.503,172.592383,91.7815201
2011-05-06,126.546,173.841363,91.762337
2011-05-07,126.49,173.770925,91.7206774
2011-05-08,126.434,173.700515,91.6790368
2011-05-09,126.165,173.134526,91.6598697
2011-05-10,126.36,173.623947,91.6182566
2011-05-11,125.543,172.14046,91.5990967
2011-05-12,125.682,172.411241,91.5350871
2011-05-13,124.851,170.810916,91.5159446
2011-05-14,124.796,170.741705,91.4743969
2011-05-15,124.741,170.672523,91.4328681
2011-05-16,124.912,170.959179,91.4137414
2011-05-17,125.058,171.679482,91.3946133
2011-05-18,125.516,172.898227,91.3754838
2011-05-19,125.563,172.538565,91.3563527
2011-05-20,125.471,172.779604,91.2925347
2011-05-21,125.415,172.709595,91.2510884
2011-05-22,125.36,172.639616,91.2096609
2011-05-23,124.168,170.234596,91.1905646
2011-05-24,124.384,170.604351,91.1268624
2011-05-25,124.329,170.535224,91.0854913
2011-05-26,124.689,171.582592,91.044139
2011-05-27,125.625,173.658952,91.0028055
2011-05-28,125.57,173.588588,90.9614907
2011-05-29,125.514,173.518252,90.9201947
2011-05-30,125.623,173.750239,90.9234006
2011-05-31,126.298,175.324254,90.9265847
2011-06-01,126.082,174.73904,90.85908
2011-06-02,126.486,175.622215,90.8360386
2011-06-03,126.864,176.157414,90.7907993
2011-06-04,126.807,176.078475,90.7455826
2011-06-05,126.75,175.999572,90.7003884
2011-06-06,126.346,174.916777,90.6995469
2011-06-07,126.662,175.448149,90.6543756
2011-06-08,126.223,174.760047,90.6092269
2011-06-09,125.948,174.316872,90.5862326
2011-06-10,125.062,172.704536,90.5189968
2011-06-11,125.005,172.627145,90.4739154
2011-06-12,124.949,172.549789,90.4288565
2011-06-13,125.397,173.830582,90.38382
2011-06-14,125.758,174.388369,90.3608829
2011-06-15,124.478,172.402145,90.3379463
2011-06-16,123.958,171.073857,90.2929551
2011-06-17,124.63,172.419047,90.2700303
2011-06-18,124.574,172.341784,90.2250729
2011-06-19,124.517,172.264556,90.1801379
2011-06-20,124.461,172.187362,90.1352254
2011-06-21,125.077,173.331356,90.1563354
2011-06-22,125.145,173.536303,90.1334238
2011-06-23,124.43,172.967871,90.0885344
2011-06-24,124.149,171.991999,90.0656347
2011-06-25,124.093,171.914928,90.0207791
2011-06-26,124.037,171.837891,89.9759459
2011-06-27,124.224,172.135216,89.9750039
2011-06-28,124.959,174.060369,89.9740404
2011-06-29,125.643,175.201831,90.060706
2011-06-30,126.136,176.324568,90.0158529
2011-07-01,126.256,176.711424,89.9733801
2011-07-02,126.199,176.622243,89.9309273
2011-07-03,126.143,176.533108,89.8884945
2011-07-04,126.278,176.590547,89.9553836
2011-07-05,125.974,175.809999,89.9347894
2011-07-06,125.58,175.481016,89.9360343
2011-07-07,125.964,176.421685,89.9590875
2011-07-08,125.489,175.521361,89.9166414
2011-07-09,125.433,175.432781,89.8742154
2011-07-10,125.377,175.344245,89.8318095
2011-07-11,124.366,173.568015,89.8112117
2011-07-12,124.39,173.931676,89.7688355
2011-07-13,124.792,173.987371,89.7264792
2011-07-14,124.868,173.965816,89.684143
2011-07-15,124.777,173.955331,89.6418267
2011-07-16,124.721,173.867541,89.5995303
2011-07-17,124.665,173.779795,89.557254
2011-07-18,124.422,173.306265,89.6452959
2011-07-19,125.279,175.084074,89.7766472
2011-07-20,125.47,175.432696,89.7342872
2011-07-21,126.134,176.397395,89.7570043
2011-07-22,126.125,176.615329,89.7146536
2011-07-23,126.068,176.526196,89.6723229
2011-07-24,126.011,176.437109,89.6300122
2011-07-25,126.254,177.5398,89.5011424
2011-07-26,126.772,178.137906,89.5021815
2011-07-27,125.501,174.596562,89.4815755
2011-07-28,125.511,174.766507,89.5258113
2011-07-29,126.039,176.179313,89.5483816
2011-07-30,125.982,176.090401,89.5061294
2011-07-31,125.925,176.001534,89.4638971
2011-08-01,125.381,174.832996,89.4468258
2011-08-02,125.037,174.169389,89.4081825
2011-08-03,125.481,174.850639,89.4126307
2011-08-04,124.294,172.849224,89.3955069
2011-08-05,124.363,172.336732,89.3998767
2011-08-06,124.284,172.223766,89.3397104
2011-08-07,124.204,172.110874,89.2795846
2011-08-08,123.092,169.443645,89.176564
2011-08-09,122.34,166.491203,89.1809076
2011-08-10,122.912,169.091199,89.1208887
2011-08-11,122.25,166.883667,89.1037589
2011-08-12,122.842,168.59584,89.022382
2011-08-13,122.764,168.485327,88.9624698
2011-08-14,122.686,168.374885,88.9025979
2011-08-15,123.625,170.469102,88.9068664
2011-08-16,123.664,170.685748,88.8897366
2011-08-17,124.05,171.254773,88.9152655
2011-08-18,123.035,169.042988,88.9833669
2011-08-19,123.548,169.916906,89.0300272
2011-08-20,123.47,169.805526,88.9701098
2011-08-21,123.391,169.69422,88.9102328
2011-08-22,123.312,169.582986,88.8503961
2011-08-23,123.308,169.313088,88.9181112
2011-08-24,123.148,168.882828,88.9007445
2011-08-25,122.957,168.878871,88.8196908
2011-08-26,123.186,169.127964,88.7387059
2011-08-27,123.108,169.017101,88.6789846
2011-08-28,123.029,168.906311,88.6193035
2011-08-29,123.286,169.645181,88.6443276
2011-08-30,123.566,170.855877,88.732734
2011-08-31,123.523,170.367385,88.7787057
2011-09-01,123.551,169.60017,89.2359294
2011-09-02,121.633,164.914717,88.7213646
2011-09-03,121.563,164.839342,88.6715982
2011-09-04,121.492,164.764001,88.6218597
2011-09-05,121.203,164.443551,88.6986206
2011-09-06,120.461,163.347577,88.6488669
2011-09-07,120.516,163.372083,88.5780863
2011-09-08,120.018,163.211672,88.4231846
2011-09-09,118.804,161.074909,88.3946168
2011-09-10,118.736,161.001288,88.3450337
2011-09-11,118.667,160.927701,88.2954784
2011-09-12,117.414,158.139865,88.2669468
2011-09-13,117.648,158.030557,88.2174353
2011-09-14,117.211,156.582542,88.1679516
2011-09-15,117.754,157.655892,88.1394562
2011-09-16,117.335,157.005388,88.0900162
2011-09-17,117.267,156.933628,88.040604
2011-09-18,117.199,156.8619,87.9912194
2011-09-19,114.827,150.217534,87.9418626
2011-09-20,114.208,149.25503,87.5790048
2011-09-21,113.025,145.355064,87.508989
2011-09-22,111.14,142.288006,87.6895658
2011-09-23,112.249,145.413869,87.7447119
2011-09-24,112.184,145.347406,87.6954934
2011-09-25,112.119,145.280974,87.6463024
2011-09-26,111.912,145.002647,87.597139
2011-09-27,113.556,148.970664,87.5480033
2011-09-28,112.501,146.373405,87.498895
2011-09-29,112.408,146.226679,87.4498143
2011-09-30,111.065,142.853634,87.4007612
2011-10-01,111.03,142.822958,87.3717976
2011-10-02,110.995,142.792288,87.3428436
2011-10-03,109.843,140.653022,87.3138992
2011-10-04,109.899,141.597777,87.2849643
2011-10-05,111.64,146.088343,87.2975402
2011-10-06,112.991,149.80861,87.3308418
2011-10-07,113.258,150.704039,87.3019014
2011-10-08,113.222,150.671676,87.2729705
2011-10-09,113.187,150.639321,87.2440493
2011-10-10,113.151,150.606972,87.2151376
2011-10-11,114.212,152.499195,87.2069448
2011-10-12,114.17,150.60346,87.1780454
2011-10-13,114.619,153.1785,87.1905468
2011-10-14,115.344,154.618049,87.2237191
2011-10-15,115.307,154.584846,87.1948141
2011-10-16,115.271,154.55165,87.1659188
2011-10-17,112.619,149.455118,87.0130239
2011-10-18,114.257,152.169186,87.2941087
2011-10-19,114.421,151.738368,87.4717253
2011-10-20,113.633,150.111407,87.4427381
2011-10-21,114.085,150.821102,87.4137606
2011-10-22,114.049,150.788715,87.3847927
2011-10-23,114.013,150.756334,87.3558344
2011-10-24,115.131,153.186451,87.347506
2011-10-25,114.783,151.973719,87.31856
2011-10-26,114.846,152.398594,87.2896236
2011-10-27,117.121,157.363712,87.2606968
2011-10-28,117.717,159.729342,87.2317797
2011-10-29,117.68,159.695042,87.202872
2011-10-30,117.643,159.660748,87.173974
2011-10-31,116.799,158.437139,87.1450856
2011-11-01,115.021,154.246366,87.2131678
2011-11-02,114.995,153.971361,87.3634063
2011-11-03,115.453,154.591549,87.3285801
2011-11-04,115.376,154.587377,87.417006
2011-11-05,115.332,154.542959,87.3821583
2011-11-06,115.287,154.498554,87.3473246
2011-11-07,114.934,153.724465,87.3945654
2011-11-08,115.219,154.324268,87.3597267
2011-11-09,114.324,152.728184,87.3249019
2011-11-10,114.248,152.428032,87.3515629
2011-11-11,115.268,154.377483,87.5010836
2011-11-12,115.223,154.333126,87.4662024
2011-11-13,115.179,154.288781,87.4313352
2011-11-14,114.379,152.629539,87.4578558
2011-11-15,113.736,151.959317,87.177594
2011-11-16,113.379,151.342106,87.0201918
2011-11-17,112.878,150.481381,86.9650689
2011-11-18,112.812,150.153013,86.9508268
2011-11-19,112.768,150.109869,86.916165
2011-11-20,112.725,150.066738,86.8815171
2011-11-21,111.862,148.050677,86.8672839
2011-11-22,112.034,148.469819,86.8530482
2011-11-23,110.382,144.414546,86.8184254
2011-11-24,109.689,141.79999,86.8653227
2011-11-25,109.312,141.796739,86.830695
2011-11-26,109.27,141.755996,86.7960811
2011-11-27,109.228,141.715266,86.761481
2011-11-28,109.186,141.674546,86.7268947
2011-11-29,110.817,145.508245,86.9363541
2011-11-30,112.153,148.383807,87.0236654
2011-12-01,112.238,148.534471,86.9927736
2011-12-02,112.447,149.580541,86.9618881
2011-12-03,112.397,149.515424,86.9107168
2011-12-04,112.347,149.450336,86.8595756
2011-12-05,112.779,150.386864,86.869269
2011-12-06,112.158,149.129346,86.6561024
2011-12-07,112.258,149.36409,86.6051111
2011-12-08,112.208,149.299068,86.5541497
2011-12-09,112.157,149.234074,86.5032183
2011-12-10,112.107,149.169108,86.4523169
2011-12-11,112.057,149.10417,86.4014455
2011-12-12,110.36,145.324712,86.3707888
2011-12-13,109.649,143.89836,86.3199653
2011-12-14,108.888,142.405406,86.3094939
2011-12-15,109.305,143.453731,86.319154
2011-12-16,109.587,143.89373,86.389185
2011-12-17,109.538,143.831089,86.3383507
2011-12-18,109.489,143.768476,86.2875463
2011-12-19,109.242,142.890133,86.2367718
2011-12-20,109.946,144.755026,86.2262072
2011-12-21,109.597,143.794875,86.1754688
2011-12-22,109.686,144.175338,86.1247602
2011-12-23,109.356,143.183376,86.0740815
2011-12-24,109.307,143.121045,86.0234326
2011-12-25,109.258,143.05874,85.9728135
2011-12-26,109.209,142.996462,85.9222243
2011-12-27,109.354,143.210949,85.991709
2011-12-28,108.72,142.041395,85.9411086
2011-12-29,109.002,142.822797,85.9904571
2011-12-30,109.129,142.702004,85.9598295
2011-12-31,109.08,142.639882,85.9092479
2012-01-01,109.053,142.612715,85.8849521
2012-01-02,109.027,142.585554,85.8606632
2012-01-03,110.115,145.26626,85.8363811
2012-01-04,110.199,146.015353,85.8519815
2012-01-05,109.573,144.822626,85.9273625
2012-01-06,109.229,143.987061,86.0226205
2012-01-07,109.203,143.959638,85.9982926
2012-01-08,109.176,143.932221,85.9739716
2012-01-09,109.333,144.710785,85.8899288
2012-01-10,110.394,147.861807,85.8457345
2012-01-11,110.157,147.643605,85.8015584
2012-01-12,110.971,149.363251,85.7772931
2012-01-13,110.439,148.808778,85.7530346
2012-01-14,110.413,148.780437,85.728783
2012-01-15,110.386,148.752101,85.7045382
2012-01-16,110.718,149.481301,85.7796513
2012-01-17,111.002,149.840744,85.7752568
2012-01-18,111.635,150.951799,85.7907168
2012-01-19,111.698,150.361499,85.7863079
2012-01-20,111.989,151.600471,85.8017423
2012-01-21,111.962,151.571598,85.777477
2012-01-22,111.935,151.542731,85.7532184
2012-01-23,112.369,152.087127,85.8281213
2012-01-24,112.405,151.956908,85.9228001
2012-01-25,112.482,151.59354,85.9777793
2012-01-26,113.244,153.38369,85.9138359
2012-01-27,113.213,153.020177,85.8697304
2012-01-28,113.186,152.991034,85.8454458
2012-01-29,113.159,152.961896,85.821168
2012-01-30,112.797,152.530431,85.7968972
2012-01-31,112.722,152.536809,85.8122053
2012-02-01,113.347,153.856181,85.7159964
2012-02-02,113.621,154.749897,85.6593925
2012-02-03,113.785,155.200951,85.622582
2012-02-04,113.752,155.146849,85.5857874
2012-02-05,113.718,155.092767,85.5490085
2012-02-06,113.499,154.507287,85.5122454
2012-02-07,113.852,154.676645,85.5741313
2012-02-08,114.058,155.089737,85.6162301
2012-02-09,114.124,155.006979,85.6582769
2012-02-10,113.616,154.360609,85.6017657
2012-02-11,113.582,154.3068,85.5649799
2012-02-12,113.549,154.25301,85.52821
2012-02-13,113.81,154.989277,85.5111317
2012-02-14,113.502,154.816812,85.5333871
2012-02-15,113.371,154.663111,85.5359485
2012-02-16,113.449,154.644306,85.538492
2012-02-17,113.748,155.338674,85.5213755
2012-02-18,113.715,155.284525,85.4846243
2012-02-19,113.681,155.230394,85.447889
2012-02-20,113.648,155.176282,85.4111694
2012-02-21,113.615,155.122189,85.3744655
2012-02-22,113.898,155.777123,85.3377775
2012-02-23,113.951,155.376738,85.3011052
2012-02-24,114.39,156.00602,85.2840317
2012-02-25,114.356,155.951638,85.2473825
2012-02-26,114.323,155.897275,85.2107491
2012-02-27,114.289,155.84293,85.1741314
2012-02-28,114.38,156.053562,85.1570788
2012-02-29,113.884,154.760572,85.1400251
2012-03-01,113.428,154.367537,84.8395562
2012-03-02,112.456,152.707136,84.5396062
2012-03-03,112.344,152.553395,84.4544762
2012-03-04,112.233,152.399808,84.3694319
2012-03-05,111.84,151.360175,84.2844733
2012-03-06,110.834,149.187703,84.2190234
2012-03-07,110.628,148.32141,84.1536199
2012-03-08,110.792,147.805699,84.1076468
2012-03-09,110.309,146.898251,84.1004101
2012-03-10,110.2,146.750357,84.0157224
2012-03-11,110.09,146.602613,83.9311199
2012-03-12,109.313,143.849685,83.9431334
2012-03-13,109.724,145.445909,83.9550376
2012-03-14,109.036,143.888938,83.9475654
2012-03-15,109.357,144.733547,83.7667921
2012-03-16,109.626,144.925992,83.8362683
2012-03-17,109.516,144.780084,83.7518466
2012-03-18,109.408,144.634323,83.6675099
2012-03-19,109.448,144.236034,83.6407695
2012-03-20,109.005,143.150716,83.5948469
2012-03-21,108.81,142.844446,83.548932
2012-03-22,108.543,142.503748,83.445687
2012-03-23,108.871,143.203725,83.4189387
2012-03-24,108.762,143.059551,83.3349372
2012-03-25,108.654,142.915522,83.2510203
2012-03-26,108.806,142.916899,83.2242951
2012-03-27,108.774,142.805663,83.1595062
2012-03-28,108.299,141.795866,83.0947634
2012-03-29,108.108,141.394037,83.0680232
2012-03-30,108.372,141.975483,83.0222934
2012-03-31,108.264,141.832546,82.9386914
2012-04-01,108.206,141.769063,82.8885267
2012-04-02,108.148,141.705609,82.8383924
2012-04-03,108.172,141.351328,82.8450057
2012-04-04,107.81,141.319106,82.9082636
2012-04-05,107.752,141.255854,82.8581174
2012-04-06,107.694,141.192629,82.8080015
2012-04-07,107.637,141.129433,82.7579159
2012-04-08,107.579,141.066265,82.7078606
2012-04-09,107.506,141.493402,82.5824866
2012-04-10,107.112,140.811521,82.5325374
2012-04-11,107.2,140.77181,82.5955052
2012-04-12,107.639,141.246966,82.6395636
2012-04-13,107.069,140.421277,82.5707882
2012-04-14,107.011,140.358426,82.5208461
2012-04-15,106.954,140.295603,82.4709342
2012-04-16,106.931,140.171752,82.4210524
2012-04-17,106.791,139.151644,82.4274398
2012-04-18,106.071,136.931649,82.4712591
2012-04-19,105.866,136.461271,82.4588244
2012-04-20,106.509,138.048393,82.4463746
2012-04-21,106.452,137.986604,82.3965078
2012-04-22,106.395,137.924843,82.3466711
2012-04-23,105.74,136.408945,82.2968645
2012-04-24,106.136,137.244637,82.3404234
2012-04-25,106.006,136.635736,82.346588
2012-04-26,106.042,136.523888,82.2967814
2012-04-27,106.242,136.7005,82.3029047
2012-04-28,106.185,136.639315,82.2531246
2012-04-29,106.128,136.578156,82.2033746
2012-04-30,106.071,136.517026,82.1536547
2012-05-01,106.012,136.449279,82.0978873
2012-05-02,105.212,133.957567,82.2093253
2012-05-03,105.053,133.652532,82.1906432
2012-05-04,104.962,134.143342,82.1348506
2012-05-05,104.903,134.076774,82.0790959
2012-05-06,104.844,134.010239,82.023379
2012-05-07,104.934,133.929694,82.134301
2012-05-08,104.479,132.994068,82.0970454
2012-05-09,103.931,131.735578,82.0782885
2012-05-10,103.897,131.876763,82.0040986
2012-05-11,103.758,131.759952,81.9668937
2012-05-12,103.7,131.694566,81.911253
2012-05-13,103.642,131.629213,81.8556501
2012-05-14,102.673,129.105714,81.8553552
2012-05-15,102.186,128.586146,81.7813793
2012-05-16,102.012,128.159896,81.8178568
2012-05-17,102.173,129.009625,81.835861
2012-05-18,101.412,126.29897,81.927297
2012-05-19,101.356,126.236294,81.8716832
2012-05-20,101.299,126.17365,81.8161072
2012-05-21,101.362,125.749956,81.8705853
2012-05-22,101.124,125.526628,81.8699809
2012-05-23,100.716,125.559783,81.8327172
2012-05-24,100.637,125.900367,81.7954663
2012-05-25,100.581,125.837889,81.739942
2012-05-26,100.525,125.775442,81.6844554
2012-05-27,100.468,125.713026,81.6290064
2012-05-28,101.752,129.93544,81.6465916
2012-05-29,101.132,128.610122,81.5182213
2012-05-30,100.397,127.362042,81.4811096
2012-05-31,100.248,127.103138,81.4257987
2012-06-01,99.828,125.698333,81.387767
2012-06-02,99.783,125.64643,81.349753
2012-06-03,99.739,125.594548,81.3117569
2012-06-04,99.875,125.466951,81.3283124
2012-06-05,100.282,126.507277,81.4720212
2012-06-06,100.924,127.119395,81.6519001
2012-06-07,100.616,126.11678,81.3959324
2012-06-08,100.369,126.413209,81.3942028
2012-06-09,100.325,126.361011,81.3561859
2012-06-10,100.28,126.308834,81.3181867
2012-06-11,99.981,125.373992,81.3526798
2012-06-12,99.718,124.282596,81.3146823
2012-06-13,99.824,123.991853,81.3129059
2012-06-14,99.726,123.730004,81.3292068
2012-06-15,100.431,125.635466,81.309305
2012-06-16,103.195,129.962055,83.3501095
2012-06-17,103.149,129.908391,83.311179
2012-06-18,99.864,124.148706,81.2676643
2012-06-19,100.813,126.130528,81.2838596
2012-06-20,100.768,126.078446,81.2458942
2012-06-21,100.007,124.990957,81.2981175
2012-06-22,99.862,124.533868,81.3322485
2012-06-23,99.817,124.482446,81.2942605
2012-06-24,99.773,124.431045,81.2562903
2012-06-25,99.443,123.875205,81.2543388
2012-06-26,99.407,123.565774,81.2703635
2012-06-27,99.161,122.678365,81.2503882
2012-06-28,98.943,122.289098,81.3023149
2012-06-29,101.074,127.25759,81.3362086
2012-06-30,101.029,127.205043,81.2982187
2012-07-01,100.985,127.153164,81.2545685
2012-07-02,101.282,128.828476,81.1750632
2012-07-03,101.114,127.875199,81.131479
2012-07-04,100.397,125.811637,81.1237582
2012-07-05,100.467,127.1309,81.1339327
2012-07-06,99.824,125.745758,81.1798744
2012-07-07,99.78,125.694474,81.1362877
2012-07-08,99.737,125.64321,81.0927244
2012-07-09,99.694,125.591968,81.0491844
2012-07-10,99.831,125.790501,81.0592549
2012-07-11,99.825,125.741961,81.0692911
2012-07-12,99.593,125.447102,81.1149796
2012-07-13,99.916,125.978663,81.0892613
2012-07-14,99.873,125.927284,81.0457232
2012-07-15,99.829,125.875926,81.0022085
2012-07-16,99.867,125.719484,80.9587172
2012-07-17,100.121,126.296665,81.0042257
2012-07-18,100.309,126.708912,81.049662
2012-07-19,100.377,126.822116,81.0594738
2012-07-20,100.055,126.574684,81.0870184
2012-07-21,100.012,126.523061,81.0434815
2012-07-22,99.969,126.47146,80.999968
2012-07-23,99.618,125.855688,81.0806443
2012-07-24,99.254,125.318239,81.0725679
2012-07-25,99.554,125.774914,80.9758818
2012-07-26,100.2,126.491934,81.0032425
2012-07-27,100.486,126.7501,81.0659506
2012-07-28,100.442,126.698407,81.022425
2012-07-29,100.399,126.646734,80.9789229
2012-07-30,100.069,125.842733,80.935444
2012-07-31,100.078,125.270438,80.9802986
2012-08-01,100.155,125.603247,80.9777157
2012-08-02,99.62,125.020233,80.922181
2012-08-03,100.55,126.568331,80.9372295
2012-08-04,100.501,126.502168,80.8993592
2012-08-05,100.453,126.436039,80.8615067
2012-08-06,100.538,126.302825,80.8765093
2012-08-07,100.675,126.275692,80.8914802
2012-08-08,100.679,126.541698,80.9064194
2012-08-09,100.678,126.888042,80.9037391
2012-08-10,100.625,126.899595,80.883464
2012-08-11,100.577,126.833258,80.8456189
2012-08-12,100.529,126.766956,80.8077915
2012-08-13,100.419,126.291112,80.8402014
2012-08-14,100.347,126.221374,80.8199232
2012-08-15,100.353,126.491134,80.8171847
2012-08-16,100.476,126.526108,80.8319614
2012-08-17,100.54,126.955154,80.8817506
2012-08-18,100.492,126.888789,80.8439063
2012-08-19,100.443,126.822458,80.8060797
2012-08-20,100.395,126.756161,80.7682708
2012-08-21,100.681,126.625406,80.7654582
2012-08-22,100.587,126.322769,80.6927061
2012-08-23,100.604,126.009639,80.6724232
2012-08-24,100.707,126.299251,80.7743947
2012-08-25,100.659,126.233228,80.7366007
2012-08-26,100.61,126.167239,80.6988243
2012-08-27,100.459,125.725408,80.7308265
