Date,Official,MEP,CCL,Wholesale 
2014-05-27,8.13,11.3048433048433,11.2090395480226,8.0677
2014-05-28,8.14,11.44571428571428,11.38068181818182,8.0745
2014-05-29,8.14,11.23863636363636,11.23863636363636,8.0758
2014-05-30,8.14,10.90598290598291,10.75280898876404,8.0777
2014-06-02,8.14,10.93181818181818,10.77871148459384,8.0825
2014-06-03,8.15,10.85435779816514,10.60504201680672,8.0893
2014-06-04,8.17,10.87931034482759,10.54596100278552,8.1032
2014-06-05,8.18,10.86363636363636,10.65181058495822,8.115
2014-06-06,8.2,10.92134831460674,10.65205479452055,8.1412
2014-06-09,8.2,10.94505494505495,10.624,8.1308
2014-06-10,8.2,11.0027397260274,10.82479784366577,8.1322
2014-06-11,8.2,11.19662921348315,10.68632707774799,8.132
2014-06-12,8.2,11.11731843575419,10.64171122994652,8.1322
2014-06-13,8.2,10.94228657047725,10.48829808510638,8.1325
2014-06-16,8.2,11.525,9.808510638297872,8.1362
2014-06-17,8.2,11.51913567901235,11.10773797619048,8.1313
2014-06-18,8.2,11.42857142857143,11.19533527696793,8.1297
2014-06-19,8.2,11.28048780487805,10.51136363636364,8.1317
2014-06-23,8.2,10.70786516853933,10.03157894736842,8.1323
2014-06-24,8.2,10.71751412429379,9.98421052631579,8.1312
2014-06-25,8.2,10.80681818181818,10.01052631578947,8.1305
2014-06-26,8.2,10.85386819484241,10.04774535809019,8.1318
2014-06-27,8.2,10.91329479768786,10.0159151193634,8.132
2014-06-30,8.2,11.12941176470588,10.03713527851459,8.1327
2014-07-01,8.2,10.95156695156695,10.11578947368421,8.1345
2014-07-02,8.2,10.94318181818182,10.11023622047244,8.138
2014-07-03,8.2,10.80989876265467,10.08923884514436,8.1393
2014-07-04,8.2,10.84554678692221,10.0997375328084,8.1437
2014-07-07,8.2,10.91737891737892,10.05774278215223,8.1415
2014-07-08,8.2,10.92655367231638,10.15223097112861,8.1418
2014-07-09,8.21,10.82834983388704,9.876767575757576,8.1418
2014-07-10,8.21,10.72588534059946,9.940403838383839,8.1463
2014-07-11,8.21,10.8021978021978,9.97969543147208,8.1502
2014-07-14,8.22,10.77595628415301,10.03562340966921,8.1538
2014-07-15,8.21,10.94444444444444,10.15463917525773,8.153
2014-07-16,8.21,10.9652076318743,10.12435233160622,8.1525
2014-07-17,8.22,11.09204522727273,9.960203877551022,8.1555
2014-07-18,8.22,11.34556224852071,9.960519584415584,8.1577
2014-07-21,8.22,11.05764729411765,9.946031957671957,8.1628
2014-07-22,8.23,11.09144542772861,9.842931937172775,8.164
2014-07-23,8.24,11.23076923076923,9.83419689119171,8.1685
2014-07-24,8.25,11.30487804878049,9.861702127659575,8.173
2014-07-25,8.24,11.70886075949367,10.05434782608696,8.1768
2014-07-28,8.25,11.66666666666667,10.24390243902439,8.1835
2014-07-29,8.25,11.23497267759563,10.26973026973027,8.1883
2014-07-30,8.27,11.27058823529412,10.13756613756614,8.198
2014-07-31,8.28,11.19298245614035,9.96875,8.2102
2014-08-01,8.3,11.51515151515152,10.38251366120219,8.2243
2014-08-04,8.32,11.4957264957265,10.40331491712707,8.2492
2014-08-05,8.33,11.46987951807229,10.51933701657459,8.2663
2014-08-06,8.33,11.49397590361446,10.45479452054795,8.2705
2014-08-07,8.33,11.63636363636364,10.52054794520548,8.2727
2014-08-08,8.33,12.01204819277108,10.89617486338798,8.2713
2014-08-11,8.33,12.60975609756098,11.36263736263736,8.2738
2014-08-12,8.33,12.53006147239264,11.41005597765363,8.2718
2014-08-13,8.33,12.35802469135803,11.50574712643678,8.2732
2014-08-14,8.34,12.85804416403785,11.78034682080925,8.2762
2014-08-15,8.34,12.34730538922156,11.98837209302326,8.2803
2014-08-19,8.36,12.9375,12.21238938053097,8.2845
2014-08-20,8.43,12.8625,12.17751479289941,8.2952
2014-08-21,8.48,12.8625,12.17751479289941,8.353
2014-08-22,8.48,13.13207547169811,12.39169139465875,8.4245
2014-08-25,8.47,13.375,12.47813411078717,8.4125
2014-08-26,8.47,13.4601226993865,12.90588235294118,8.411
2014-08-27,8.48,13.01204819277108,12.85714285714286,8.4077
2014-08-28,8.47,13.14848484848485,13.06927710843373,8.4052
2014-08-29,8.47,13.21212121212121,12.89940828402367,8.404
2014-09-01,8.47,13.15315315315315,12.99703264094956,8.4087
2014-09-02,8.48,13.08187134502924,12.93063583815029,8.4103
2014-09-03,8.48,12.81609195402299,12.59887005649717,8.4135
2014-09-04,8.48,13.03356142065819,13.10734463276836,8.4018
2014-09-05,8.48,13.31818181818182,13.18335208098988,8.412
2014-09-08,8.48,13.36752136752137,13.29178470254958,8.42
2014-09-09,8.48,13.47126436781609,13.35612535612536,8.4087
2014-09-10,8.48,13.56373937677054,13.44943820224719,8.4045
2014-09-11,8.48,13.41828254847645,13.16304347826087,8.4023
2014-09-12,8.48,13.51111111111111,13.21739130434783,8.4022
2014-09-15,8.48,13.71978021978022,13.57065217391304,8.4035
2014-09-16,8.48,13.81666666666667,13.51630434782609,8.4032
2014-09-17,8.51,13.70798898071625,13.67032967032967,8.4082
2014-09-18,8.51,13.99501661129568,13.88736263736264,8.4237
2014-09-19,8.5,14.68156424581006,14.43956043956044,8.4235
2014-09-22,8.5,14.43956043956044,14.43956043956044,8.4288
2014-09-23,8.5,14.57245123966942,14.53241703296703,8.432
2014-09-24,8.51,14.60859977949283,14.56043956043956,8.4272
2014-09-25,8.51,14.88397790055249,14.60162601626016,8.4255
2014-09-26,8.53,15.00550964187328,14.76151761517615,8.4402
2014-09-29,8.53,15.0633608815427,15.02197802197802,8.46
2014-09-30,8.54,14.71549295774648,14.35164835164835,8.4643
2014-10-01,8.53,14.42565597667638,14.46783625730994,8.4475
2014-10-02,8.54,14.16949152542373,14.66666666666667,8.4478
2014-10-03,8.53,13.90804597701149,14.15204678362573,8.459
2014-10-06,8.54,13.65168539325843,14.21052631578947,8.4645
2014-10-07,8.55,13.76770538243626,14.21052631578947,8.467
2014-10-08,8.54,13.40909090909091,13.80116959064327,8.4643
2014-10-09,8.53,13.14447592067989,13.5672514619883,8.474
2014-10-10,8.55,13.02272727272727,13.40350877192983,8.4782
2014-10-14,8.55,12.98225529479107,13.26315789473684,8.4752
2014-10-15,8.53,13.27906976744186,13.35672514619883,8.478
2014-10-16,8.54,13.48314606741573,14.03508771929824,8.4785
2014-10-17,8.54,13.65,14.36842105263158,8.4765
2014-10-20,8.54,13.58888888888889,14.30409356725146,8.4837
2014-10-21,8.55,13.36666666666667,14.07017543859649,8.4953
2014-10-22,8.55,13.13812154696133,13.90643274853801,8.4915
2014-10-23,8.55,13.38251366120219,14.32163742690059,8.4895
2014-10-24,8.55,13.4508952794357,14.49707602339181,8.4917
2014-10-27,8.55,13.24064171122995,14.47953216374269,8.496
2014-10-28,8.56,13.08310991957105,14.26900584795322,8.501
2014-10-29,8.56,13.11290322580645,14.26315789473684,8.5027
2014-10-30,8.56,13.35470085470086,14.61988304093567,8.5027
2014-10-31,8.57,13.48189415041783,14.15204678362573,8.5023
2014-11-03,8.57,13.40378197997775,13.24175824175824,8.507
2014-11-04,8.56,13.40167186629527,13.21758296703297,8.5065
2014-11-05,8.57,13.10869565217391,13.25274725274725,8.5087
2014-11-06,8.57,12.81550802139038,12.81550802139038,8.5087
2014-11-07,8.57,12.64171122994652,12.64171122994652,8.509
